"","t","n"
"22041","2009-08-08 00:00:00",302
"22042","2009-08-08 01:00:00",82
"22043","2009-08-08 02:00:00",44
"22044","2009-08-08 03:00:00",44
"22045","2009-08-08 04:00:00",34
"22046","2009-08-08 05:00:00",30
"22047","2009-08-08 06:00:00",43
"22048","2009-08-08 07:00:00",44
"22049","2009-08-08 08:00:00",71
"22050","2009-08-08 09:00:00",100
"22051","2009-08-08 10:00:00",150
"22052","2009-08-08 11:00:00",136
"22053","2009-08-08 12:00:00",127
"22054","2009-08-08 13:00:00",182
"22055","2009-08-08 14:00:00",157
"22056","2009-08-08 15:00:00",149
"22057","2009-08-08 16:00:00",111
"22058","2009-08-08 17:00:00",128
"22059","2009-08-08 18:00:00",114
"22060","2009-08-08 19:00:00",120
"22061","2009-08-08 20:00:00",120
"22062","2009-08-08 21:00:00",156
"22063","2009-08-08 22:00:00",136
"22064","2009-08-08 23:00:00",141
"22065","2009-08-09 00:00:00",304
"22066","2009-08-09 01:00:00",101
"22067","2009-08-09 02:00:00",89
"22068","2009-08-09 03:00:00",72
"22069","2009-08-09 04:00:00",66
"22070","2009-08-09 05:00:00",34
"22071","2009-08-09 06:00:00",67
"22072","2009-08-09 07:00:00",61
"22073","2009-08-09 08:00:00",80
"22074","2009-08-09 09:00:00",112
"22075","2009-08-09 10:00:00",144
"22076","2009-08-09 11:00:00",171
"22077","2009-08-09 12:00:00",166
"22078","2009-08-09 13:00:00",172
"22079","2009-08-09 14:00:00",183
"22080","2009-08-09 15:00:00",186
"22081","2009-08-09 16:00:00",157
"22082","2009-08-09 17:00:00",196
"22083","2009-08-09 18:00:00",177
"22084","2009-08-09 19:00:00",191
"22085","2009-08-09 20:00:00",197
"22086","2009-08-09 21:00:00",191
"22087","2009-08-09 22:00:00",171
"22088","2009-08-09 23:00:00",145
"22089","2009-08-10 00:00:00",289
"22090","2009-08-10 01:00:00",90
"22091","2009-08-10 02:00:00",52
"22092","2009-08-10 03:00:00",31
"22093","2009-08-10 04:00:00",23
"22094","2009-08-10 05:00:00",33
"22095","2009-08-10 06:00:00",40
"22096","2009-08-10 07:00:00",92
"22097","2009-08-10 08:00:00",116
"22098","2009-08-10 09:00:00",156
"22099","2009-08-10 10:00:00",177
"22100","2009-08-10 11:00:00",224
"22101","2009-08-10 12:00:00",262
"22102","2009-08-10 13:00:00",237
"22103","2009-08-10 14:00:00",235
"22104","2009-08-10 15:00:00",200
"22105","2009-08-10 16:00:00",191
"22106","2009-08-10 17:00:00",186
"22107","2009-08-10 18:00:00",192
"22108","2009-08-10 19:00:00",229
"22109","2009-08-10 20:00:00",204
"22110","2009-08-10 21:00:00",213
"22111","2009-08-10 22:00:00",182
"22112","2009-08-10 23:00:00",171
"22113","2009-08-11 00:00:00",352
"22114","2009-08-11 01:00:00",73
"22115","2009-08-11 02:00:00",43
"22116","2009-08-11 03:00:00",55
"22117","2009-08-11 04:00:00",28
"22118","2009-08-11 05:00:00",33
"22119","2009-08-11 06:00:00",34
"22120","2009-08-11 07:00:00",96
"22121","2009-08-11 08:00:00",109
"22122","2009-08-11 09:00:00",221
"22123","2009-08-11 10:00:00",221
"22124","2009-08-11 11:00:00",225
"22125","2009-08-11 12:00:00",287
"22126","2009-08-11 13:00:00",201
"22127","2009-08-11 14:00:00",192
"22128","2009-08-11 15:00:00",217
"22129","2009-08-11 16:00:00",236
"22130","2009-08-11 17:00:00",206
"22131","2009-08-11 18:00:00",205
"22132","2009-08-11 19:00:00",165
"22133","2009-08-11 20:00:00",242
"22134","2009-08-11 21:00:00",206
"22135","2009-08-11 22:00:00",206
"22136","2009-08-11 23:00:00",185
"22137","2009-08-12 00:00:00",318
"22138","2009-08-12 01:00:00",105
"22139","2009-08-12 02:00:00",69
"22140","2009-08-12 03:00:00",41
"22141","2009-08-12 04:00:00",41
"22142","2009-08-12 05:00:00",57
"22143","2009-08-12 06:00:00",75
"22144","2009-08-12 07:00:00",106
"22145","2009-08-12 08:00:00",151
"22146","2009-08-12 09:00:00",180
"22147","2009-08-12 10:00:00",269
"22148","2009-08-12 11:00:00",222
"22149","2009-08-12 12:00:00",253
"22150","2009-08-12 13:00:00",275
"22151","2009-08-12 14:00:00",227
"22152","2009-08-12 15:00:00",258
"22153","2009-08-12 16:00:00",247
"22154","2009-08-12 17:00:00",208
"22155","2009-08-12 18:00:00",196
"22156","2009-08-12 19:00:00",192
"22157","2009-08-12 20:00:00",235
"22158","2009-08-12 21:00:00",233
"22159","2009-08-12 22:00:00",202
"22160","2009-08-12 23:00:00",172
"22161","2009-08-13 00:00:00",481
"22162","2009-08-13 01:00:00",85
"22163","2009-08-13 02:00:00",79
"22164","2009-08-13 03:00:00",81
"22165","2009-08-13 04:00:00",29
"22166","2009-08-13 05:00:00",57
"22167","2009-08-13 06:00:00",81
"22168","2009-08-13 07:00:00",80
"22169","2009-08-13 08:00:00",108
"22170","2009-08-13 09:00:00",188
"22171","2009-08-13 10:00:00",226
"22172","2009-08-13 11:00:00",271
"22173","2009-08-13 12:00:00",291
"22174","2009-08-13 13:00:00",280
"22175","2009-08-13 14:00:00",251
"22176","2009-08-13 15:00:00",271
"22177","2009-08-13 16:00:00",234
"22178","2009-08-13 17:00:00",223
"22179","2009-08-13 18:00:00",221
"22180","2009-08-13 19:00:00",226
"22181","2009-08-13 20:00:00",217
"22182","2009-08-13 21:00:00",232
"22183","2009-08-13 22:00:00",152
"22184","2009-08-13 23:00:00",180
"22185","2009-08-14 00:00:00",424
"22186","2009-08-14 01:00:00",103
"22187","2009-08-14 02:00:00",60
"22188","2009-08-14 03:00:00",59
"22189","2009-08-14 04:00:00",43
"22190","2009-08-14 05:00:00",47
"22191","2009-08-14 06:00:00",64
"22192","2009-08-14 07:00:00",99
"22193","2009-08-14 08:00:00",168
"22194","2009-08-14 09:00:00",187
"22195","2009-08-14 10:00:00",263
"22196","2009-08-14 11:00:00",289
"22197","2009-08-14 12:00:00",251
"22198","2009-08-14 13:00:00",268
"22199","2009-08-14 14:00:00",247
"22200","2009-08-14 15:00:00",234
"22201","2009-08-14 16:00:00",246
"22202","2009-08-14 17:00:00",238
"22203","2009-08-14 18:00:00",232
"22204","2009-08-14 19:00:00",206
"22205","2009-08-14 20:00:00",226
"22206","2009-08-14 21:00:00",177
"22207","2009-08-14 22:00:00",192
"22208","2009-08-14 23:00:00",172
"22209","2009-08-15 00:00:00",384
"22210","2009-08-15 01:00:00",116
"22211","2009-08-15 02:00:00",61
"22212","2009-08-15 03:00:00",76
"22213","2009-08-15 04:00:00",46
"22214","2009-08-15 05:00:00",25
"22215","2009-08-15 06:00:00",47
"22216","2009-08-15 07:00:00",63
"22217","2009-08-15 08:00:00",80
"22218","2009-08-15 09:00:00",116
"22219","2009-08-15 10:00:00",146
"22220","2009-08-15 11:00:00",173
"22221","2009-08-15 12:00:00",153
"22222","2009-08-15 13:00:00",190
"22223","2009-08-15 14:00:00",174
"22224","2009-08-15 15:00:00",164
"22225","2009-08-15 16:00:00",165
"22226","2009-08-15 17:00:00",164
"22227","2009-08-15 18:00:00",159
"22228","2009-08-15 19:00:00",144
"22229","2009-08-15 20:00:00",134
"22230","2009-08-15 21:00:00",151
"22231","2009-08-15 22:00:00",178
"22232","2009-08-15 23:00:00",122
"22233","2009-08-16 00:00:00",393
"22234","2009-08-16 01:00:00",91
"22235","2009-08-16 02:00:00",53
"22236","2009-08-16 03:00:00",43
"22237","2009-08-16 04:00:00",41
"22238","2009-08-16 05:00:00",16
"22239","2009-08-16 06:00:00",27
"22240","2009-08-16 07:00:00",43
"22241","2009-08-16 08:00:00",80
"22242","2009-08-16 09:00:00",76
"22243","2009-08-16 10:00:00",143
